time,simulation,scenario,variable,year,fg_atlantis,value_mt
30,1,oil_meso,biomass,2010,GAG,3394.487162
30,1,oil_meso,biomass,2010,RGR,14266.892599
30,1,oil_meso,biomass,2010,SCM,560.688595
30,1,oil_meso,biomass,2010,SSR,96179.425441
30,1,oil_meso,biomass,2010,DSR,11671.464117
30,1,oil_meso,biomass,2010,RSN,37737.280514
30,1,oil_meso,biomass,2010,VSN,12917.352109
30,1,oil_meso,biomass,2010,LUT,94166.542739
30,1,oil_meso,biomass,2010,BIO,6841.9515
30,1,oil_meso,biomass,2010,LRF,13030.508616
30,1,oil_meso,biomass,2010,SRF,42694.511788
30,1,oil_meso,biomass,2010,BDR,2845.709017
30,1,oil_meso,biomass,2010,RDR,11105.500021
30,1,oil_meso,biomass,2010,SEA,14274.429756
30,1,oil_meso,biomass,2010,SCI,51569.577641
30,1,oil_meso,biomass,2010,LDY,15693.398309
30,1,oil_meso,biomass,2010,MUL,49068.817052
30,1,oil_meso,biomass,2010,POM,26251.371553
30,1,oil_meso,biomass,2010,SHP,58041.965891
30,1,oil_meso,biomass,2010,SNK,40367.181
30,1,oil_meso,biomass,2010,FLT,31407.784962
30,1,oil_meso,biomass,2010,ODF,83854.468844
30,1,oil_meso,biomass,2010,SDF,23679.849919
30,1,oil_meso,biomass,2010,YTN,3912.913987
30,1,oil_meso,biomass,2010,BTN,906.061146
30,1,oil_meso,biomass,2010,LTN,17815.474803
30,1,oil_meso,biomass,2010,OTN,1340.193602
30,1,oil_meso,biomass,2010,SWD,46179.489647
30,1,oil_meso,biomass,2010,WMR,2559.769622
30,1,oil_meso,biomass,2010,BMR,8032.519341
30,1,oil_meso,biomass,2010,BIL,2957.457221
30,1,oil_meso,biomass,2010,AMB,1547.113483
30,1,oil_meso,biomass,2010,JCK,13717.850203
30,1,oil_meso,biomass,2010,KMK,18707.789315
30,1,oil_meso,biomass,2010,SMK,13352.696263
30,1,oil_meso,biomass,2010,SAR,77290.607163
30,1,oil_meso,biomass,2010,LPL,22582.800151
30,1,oil_meso,biomass,2010,DWF,35820.330898
30,1,oil_meso,biomass,2010,MEN,5941983.872287
30,1,oil_meso,biomass,2010,PIN,39820.177148
30,1,oil_meso,biomass,2010,MPL,37634.918932
30,1,oil_meso,biomass,2010,SPL,718005.659094
30,1,oil_meso,biomass,2010,TIP,4288.650208
30,1,oil_meso,biomass,2010,BEN,572875.909486
30,1,oil_meso,biomass,2010,LGS,423670.887116
30,1,oil_meso,biomass,2010,FIL,161.689599
30,1,oil_meso,biomass,2010,SMS,65057.94151
30,1,oil_meso,biomass,2010,RAY,104485.380327
30,1,oil_meso,biomass,2010,BSH,443651.590166
30,1,oil_meso,biomass,2010,WSH,46374.448393
30,1,oil_meso,biomass,2010,PSH,12300.439816
30,1,oil_meso,biomass,2010,OSH,171016.718457
30,1,oil_meso,biomass,2010,DBR,296262.559657
30,1,oil_meso,biomass,2010,SBR,608158.51379
30,1,oil_meso,biomass,2010,MAN,304.331346
30,1,oil_meso,biomass,2010,MYS,558.325793
30,1,oil_meso,biomass,2010,DOL,6000.299051
30,1,oil_meso,biomass,2010,DDO,6057.283018
30,1,oil_meso,biomass,2010,LOG,15913.610617
30,1,oil_meso,biomass,2010,KMP,152419.647086
30,1,oil_meso,biomass,2010,TUR,62557.38088
30,1,oil_meso,biomass,2010,BCR,298564.188495
30,1,oil_meso,biomass,2010,SCR,190711.527403
30,1,oil_meso,biomass,2010,LOB,76299.719155
30,1,oil_meso,biomass,2010,COR,9901.967617
30,1,oil_meso,biomass,2010,CCA,22631.707505
30,1,oil_meso,biomass,2010,OCT,6469.211643
30,1,oil_meso,biomass,2010,SPG,42312.392994
30,1,oil_meso,biomass,2010,CMB,879631.665307
30,1,oil_meso,biomass,2010,INF,32786095.19282
30,1,oil_meso,biomass,2010,ECH,12465920.73514
30,1,oil_meso,biomass,2010,OYS,13014352.707098
30,1,oil_meso,biomass,2010,BIV,6614820.103914
30,1,oil_meso,biomass,2010,SES,786666.729871
30,1,oil_meso,biomass,2010,EPI,69791.710466
30,1,oil_meso,biomass,2010,GRS,226504.953009
30,1,oil_meso,biomass,2010,ALG,113445.153621
30,1,oil_meso,biomass,2010,MPB,723301.798288
30,1,oil_meso,biomass,2010,LPP,119917622.040611
30,1,oil_meso,biomass,2010,SPP,322837168.386641
30,1,oil_meso,biomass,2010,DIN,45413.120123
30,1,oil_meso,biomass,2010,PRO,249079448.75828
30,1,oil_meso,biomass,2010,JEL,3043393.218657
30,1,oil_meso,biomass,2010,SQU,8120442.62357
30,1,oil_meso,biomass,2010,LZP,61705352.413896
30,1,oil_meso,biomass,2010,SZP,112485970.216329
30,1,oil_meso,biomass,2010,PB,2585030533.83829
30,1,oil_meso,biomass,2010,BB,103432365.81185
